city,year,weekOfYear,week_start_date,total_cases,station_max_temp_c,station_avg_temp_c,station_precip_mm,station_min_temp_c,station_diur_temp_rng_c,precipitation_amt_mm,reanalysis_sat_precip_amt_mm,reanalysis_dew_point_temp_k,reanalysis_air_temp_k,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,reanalysis_precip_amt_kg_per_m2,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_avg_temp_k,reanalysis_tdtr_k,ndvi_location_1,ndvi_location_2,ndvi_location_3,ndvi_location_4
sj,1999,43,1999-10-22,46,30.81,27.67,9.71,24.51,6.3,8.34,9.71,297.13,299.804286,85.377143,18.742857,19.728571,301.128571,298.942857,300.035714,2.185714,0.175483,-0.0864,0.072457,0.009325
sj,1999,44,1999-10-29,61,30.73,27.44,0.69,24.19,6.54,5.84,0.69,296.531429,299.96,81.628571,18.014286,3.502857,300.885714,299.0,299.942857,1.885714,0.173457,0.06275,0.165883,0.1034
sj,1999,45,1999-11-05,42,29.83,26.89,2.86,23.97,5.86,5.3,2.86,295.871429,299.304286,81.488571,17.298571,7.61,300.4,298.357143,299.378571,2.042857,0.08925,0.1235,0.089567,0.095575
sj,1999,46,1999-11-12,37,29.6,26.71,11.95,23.8,5.8,8.87,11.95,296.33,298.968571,85.404286,17.817143,14.93,299.985714,298.171429,299.078571,1.814286,0.05148,-0.0454,0.039433,0.0747
sj,1999,47,1999-11-19,43,28.89,26.6,32.13,24.36,4.53,12.7,32.13,296.285714,298.732857,86.405714,17.87,20.028571,299.828571,297.928571,298.878571,1.9,0.1077,0.0005,0.08874,0.0712
sj,1999,48,1999-11-26,34,29.86,26.1,0.3,22.39,7.47,1.89,0.3,294.775714,298.782857,78.682857,16.207143,1.242857,300.685714,297.428571,299.057143,3.257143,0.113233,0.1536,0.098986,0.104775
sj,1999,49,1999-12-03,40,27.23,24.93,9.07,22.61,4.61,18.0,9.07,293.974286,297.332857,81.864286,15.415714,15.405714,298.0,296.6,297.3,1.4,0.256467,0.1536,0.2146,0.0881
sj,1999,50,1999-12-10,25,27.37,24.94,0.0,22.54,4.83,1.09,0.0,292.161429,297.4,72.652857,13.73,1.254286,298.3,296.485714,297.392857,1.814286,0.130029,0.10558,0.076429,0.078075
sj,1999,51,1999-12-17,16,27.29,24.84,0.0,22.39,4.9,1.56,0.0,292.964286,297.382857,76.497143,14.437143,2.071429,298.414286,296.614286,297.514286,1.8,0.108871,0.1088,0.099086,0.12705
sj,1999,52,1999-12-24,17,27.7,24.93,0.0,22.14,5.56,4.39,0.0,293.845714,297.588571,79.764286,15.234286,3.167143,298.814286,296.571429,297.692857,2.242857,0.199,0.1628,0.126512,0.071267
sj,2000,1,2000-01-08,16,27.77,25.13,11.68,22.46,5.31,4.09,11.68,294.355714,298.148571,79.607143,15.722857,4.614286,299.114286,297.214286,298.164286,1.9,0.139883,0.20635,0.095833,0.1613
sj,2000,2,2000-01-15,23,27.7,25.11,6.46,22.54,5.16,1.71,6.46,293.191429,297.441429,77.342857,14.612857,6.728571,298.614286,296.557143,297.585714,2.057143,0.246686,0.337,0.168629,0.30785
sj,2000,3,2000-01-22,18,26.03,23.61,0.0,21.2,4.83,2.53,0.0,290.852857,296.588571,70.457143,12.61,2.1,297.4,295.557143,296.478571,1.842857,0.326271,0.353,0.291429,0.3073
sj,2000,4,2000-01-29,18,26.29,22.84,0.0,19.44,6.84,0.29,0.0,289.827143,296.184286,67.765714,11.964286,0.1,297.914286,294.814286,296.364286,3.1,0.32975,0.3419,0.38142,0.228
sj,2000,5,2000-02-05,9,28.89,25.17,0.0,21.44,7.44,2.01,0.0,292.734286,297.671429,74.062857,14.212857,0.288571,298.985714,296.742857,297.864286,2.242857,0.238933,0.29455,0.1607,0.2239
sj,2000,6,2000-02-12,7,28.49,24.93,3.46,21.36,7.13,0.43,3.46,293.27,297.675714,76.502857,14.652857,0.371429,298.957143,296.842857,297.9,2.114286,0.214743,0.29455,0.149929,0.1061
sj,2000,7,2000-02-19,7,28.87,25.2,0.0,21.59,7.29,0.54,0.0,293.25,297.745714,76.117143,14.618571,0.442857,299.157143,296.8,297.978571,2.357143,0.163271,0.193167,0.086886,0.17314
sj,2000,8,2000-02-26,4,28.07,24.77,1.1,21.44,6.63,0.54,1.1,292.174286,297.088571,74.064286,13.67,1.915714,298.214286,296.228571,297.221429,1.985714,0.150757,0.193167,0.146917,0.2075
sj,2000,9,2000-03-04,3,27.94,24.53,14.06,21.13,6.81,2.14,14.06,291.952857,296.552857,75.721429,13.587143,2.13,297.914286,295.442857,296.678571,2.471429,0.2178,0.17025,0.158043,0.1962
sj,2000,10,2000-03-11,2,28.01,24.0,1.64,19.99,8.03,0.0,1.64,289.642857,296.202857,66.735714,11.715714,0.157143,297.871429,294.842857,296.357143,3.028571,0.16348,0.3779,0.156229,0.22
sj,2000,11,2000-03-18,8,27.86,25.07,3.71,22.3,5.56,0.11,3.71,290.998571,296.315714,72.142857,12.738571,0.47,297.628571,295.271429,296.45,2.357143,0.1591,0.2311,0.0873,0.230875
sj,2000,12,2000-03-25,3,28.5,24.8,0.0,21.11,7.39,0.5,0.0,291.225714,296.744286,71.39,12.93,0.971429,298.071429,295.742857,296.907143,2.328571,0.229857,0.2204,0.1853,0.1969
sj,2000,13,2000-04-01,1,27.94,24.4,0.3,20.8,7.14,0.44,0.3,290.81,296.352857,71.351429,12.637143,0.734286,298.642857,294.571429,296.607143,4.071429,0.25795,0.2204,0.211843,0.146067
sj,2000,14,2000-04-08,1,29.13,25.59,1.03,22.07,7.06,1.9,1.03,293.632857,297.817143,77.785714,15.058571,2.557143,299.242857,296.685714,297.964286,2.557143,0.180629,0.205033,0.204286,0.046367
sj,2000,15,2000-04-15,2,29.61,25.97,0.0,22.31,7.3,0.9,0.0,293.187143,297.752857,75.842857,14.65,0.757143,299.642857,296.1,297.871429,3.542857,0.165086,0.07435,0.137229,0.102575
sj,2000,16,2000-04-22,3,29.17,25.8,0.0,22.46,6.71,2.66,0.0,292.83,297.622857,74.754286,14.271429,2.128571,298.9,296.671429,297.785714,2.228571,0.08985,-0.287,0.076557,0.0767
sj,2000,17,2000-04-29,3,31.11,26.93,11.72,22.7,8.41,0.19,11.72,294.254286,298.342857,78.244286,15.622857,0.714286,300.185714,296.985714,298.585714,3.2,0.215414,0.1544,0.183743,0.13275
sj,2000,18,2000-05-06,2,31.04,27.14,0.88,23.24,7.8,0.51,0.88,294.138571,298.648571,76.214286,15.48,0.485714,299.942857,297.5,298.721429,2.442857,0.125014,0.1302,0.133457,0.1127
sj,2000,19,2000-05-13,0,30.09,26.64,3.08,23.17,6.91,1.1,3.08,294.264286,298.32,78.337143,15.638571,2.335714,299.828571,297.057143,298.442857,2.771429,0.149086,0.1302,0.134386,0.09815
sj,2000,20,2000-05-20,0,30.21,26.6,9.73,23.09,7.13,11.9,9.73,294.554286,298.771429,77.712857,15.918571,1.437143,300.285714,297.642857,298.964286,2.642857,0.175283,0.0865,0.160129,0.08775
sj,2000,21,2000-05-27,2,29.83,26.81,5.64,23.81,6.01,0.04,5.64,294.865714,298.778571,79.197143,16.237143,1.971429,300.6,297.685714,299.142857,2.914286,0.183986,0.1882,0.112671,0.1144
sj,2000,22,2000-06-03,2,30.96,27.56,6.93,24.11,6.84,3.66,6.93,295.227143,299.28,78.537143,16.587143,2.442857,300.614286,298.185714,299.4,2.428571,0.20226,0.0849,0.130157,0.11876
sj,2000,23,2000-06-10,0,31.06,27.86,6.57,24.61,6.44,0.69,6.57,295.667143,299.624286,79.051429,17.034286,1.564286,300.985714,298.528571,299.757143,2.457143,0.168729,0.1459,0.118843,0.138175
sj,2000,24,2000-06-17,6,31.2,27.99,6.63,24.76,6.44,3.74,6.63,295.135714,299.785714,75.748571,16.454286,3.042857,301.042857,298.685714,299.864286,2.357143,0.204683,0.1097,0.152183,0.0902
sj,2000,25,2000-06-24,3,30.34,27.43,6.57,24.5,5.84,2.23,6.57,295.94,299.502857,80.845714,17.288571,4.377143,300.742857,298.414286,299.578571,2.328571,0.2898,0.1431,0.242129,0.162333
sj,2000,26,2000-07-01,6,31.06,27.77,4.85,24.44,6.61,4.5,4.85,295.367143,299.607143,77.617143,16.705714,2.717143,300.714286,298.557143,299.635714,2.157143,0.174043,0.11045,0.152733,0.1341
sj,2000,27,2000-07-08,2,30.73,27.97,1.14,25.17,5.56,3.87,1.14,295.871429,300.118571,77.681429,17.238571,1.814286,301.357143,299.071429,300.214286,2.285714,0.1071,0.0812,0.062483,0.07275
sj,2000,28,2000-07-15,3,31.43,28.27,0.83,25.09,6.34,0.5,0.83,295.875714,300.025714,78.125714,17.245714,2.385714,301.328571,299.042857,300.185714,2.285714,0.284786,0.17185,0.232171,0.17685
sj,2000,29,2000-07-22,2,31.76,28.53,1.36,25.24,6.51,3.24,1.36,296.078571,300.164286,78.604286,17.462857,3.311429,301.785714,298.885714,300.335714,2.9,0.2902,0.22305,0.245514,0.18965
sj,2000,30,2000-07-29,4,31.59,28.33,0.0,25.09,6.5,1.13,0.0,295.961429,299.908571,79.008571,17.332857,2.814286,301.285714,298.928571,300.107143,2.357143,0.261914,0.1667,0.218971,0.3276
sj,2000,31,2000-08-05,5,31.49,28.21,4.67,24.93,6.56,4.67,4.67,296.411429,300.034286,80.751429,17.845714,4.814286,301.285714,298.957143,300.121429,2.328571,0.12684,0.13025,0.1106,0.1474
sj,2000,32,2000-08-12,2,31.67,28.27,8.67,24.84,6.83,5.31,8.67,296.564286,299.924286,82.021429,18.004286,8.665714,301.228571,298.714286,299.971429,2.514286,0.275157,0.14415,0.225757,0.120467
sj,2000,33,2000-08-19,9,31.84,28.61,1.23,25.4,6.44,3.84,1.23,296.635714,300.528571,79.507143,18.067143,3.96,301.657143,299.457143,300.557143,2.2,0.2522,0.17645,0.205457,0.1304
sj,2000,34,2000-08-26,2,32.0,28.73,3.91,25.4,6.6,1.96,3.91,296.598571,300.468571,79.558571,18.038571,4.237143,302.114286,299.285714,300.7,2.828571,0.198867,0.215667,0.182871,0.154233
sj,2000,35,2000-09-02,4,30.41,27.19,23.47,23.97,6.44,22.37,23.47,296.735714,299.96,82.675714,18.231429,12.54,301.242857,298.942857,300.092857,2.3,0.2776,0.215667,0.193786,0.2435
sj,2000,36,2000-09-09,8,31.11,27.99,3.84,24.84,6.27,2.4,3.84,296.891429,300.517143,80.678571,18.404286,3.142857,301.9,299.185714,300.542857,2.714286,0.253367,0.1591,0.21125,0.0836
sj,2000,37,2000-09-16,6,31.67,28.19,4.36,24.69,6.99,1.33,4.36,296.811429,300.794286,78.948571,18.314286,2.684286,302.028571,299.742857,300.885714,2.285714,0.297186,0.0577,0.254343,0.1507
sj,2000,38,2000-09-23,3,31.13,27.76,7.27,24.43,6.7,2.64,7.27,296.684286,300.577143,79.584286,18.162857,8.057143,302.014286,299.542857,300.778571,2.471429,0.17028,0.1961,0.20995,0.144667
sj,2000,39,2000-09-30,11,30.56,27.53,6.09,24.51,6.04,4.37,6.09,296.597143,299.88,82.282857,18.085714,6.114286,300.785714,299.057143,299.921429,1.728571,0.10358,0.1961,0.136967,0.1337
sj,2000,40,2000-10-07,14,30.71,27.77,18.1,24.83,5.89,2.3,18.1,296.974286,300.202857,82.585714,18.491429,5.042857,301.457143,299.085714,300.271429,2.371429,0.369271,0.253975,0.268743,0.16295
sj,2000,41,2000-10-14,15,31.5,27.8,1.22,24.11,7.39,2.87,1.22,295.737143,300.271429,76.371429,17.131429,2.2,301.942857,298.528571,300.235714,3.414286,0.393129,0.38,0.27105,0.26065
sj,2000,42,2000-10-21,20,31.69,28.06,5.33,24.5,7.19,3.11,5.33,296.267143,300.418571,78.181429,17.704286,1.602857,302.314286,298.528571,300.421429,3.785714,0.209686,0.10035,0.082043,0.0895
sj,2000,43,2000-10-28,9,30.4,27.14,8.94,23.87,6.53,3.44,8.94,295.725714,300.018571,77.442857,17.117143,2.185714,301.7,298.242857,299.971429,3.457143,0.14888,0.1535,0.091525,0.2298
sj,2000,44,2000-11-04,20,30.73,27.54,11.52,24.36,6.37,2.69,11.52,296.5,300.261429,80.007143,17.994286,2.9,301.685714,298.785714,300.235714,2.9,0.186433,0.19015,0.110433,0.168
sj,2000,45,2000-11-11,28,29.11,25.87,11.13,22.7,6.41,6.41,11.13,293.638571,299.061429,72.684286,15.258571,4.114286,300.9,297.271429,299.085714,3.628571,0.1561,0.110567,0.041886,0.0267
sj,2000,46,2000-11-18,38,29.11,26.33,0.9,23.57,5.54,0.19,0.9,293.448571,299.187143,70.977143,14.991429,0.3,301.257143,297.157143,299.207143,4.1,0.1572,0.0979,0.064614,0.012
sj,2000,47,2000-11-25,30,30.26,26.87,0.0,23.47,6.79,2.1,0.0,294.66,299.92,72.925714,16.037143,1.025714,301.214286,298.5,299.857143,2.714286,0.2099,0.0979,0.099033,0.0323
sj,2000,48,2000-12-02,30,29.33,26.3,1.58,23.33,6.0,4.29,1.58,295.388571,299.618571,77.648571,16.754286,3.542857,300.814286,298.457143,299.635714,2.357143,0.1959,0.12015,0.135667,0.13648
sj,2000,49,2000-12-09,23,30.01,26.81,2.81,23.64,6.37,0.91,2.81,295.402857,299.702857,77.357143,16.771429,0.971429,300.757143,298.7,299.728571,2.057143,0.117633,0.11875,0.046117,0.0806
sj,2000,50,2000-12-16,16,29.51,25.91,0.0,22.3,7.21,1.01,0.0,293.881429,299.27,72.261429,15.252857,0.57,300.642857,298.114286,299.378571,2.528571,0.1021,0.0044,-0.022486,0.087133
sj,2000,51,2000-12-23,22,28.17,25.39,0.0,22.63,5.54,9.03,0.0,294.132857,298.581429,76.525714,15.462857,5.341429,299.442857,297.728571,298.585714,1.714286,0.0446,0.0632,-0.063457,0.04675
sj,2000,52,2000-01-01,17,28.79,25.47,5.76,22.23,6.56,1.13,5.76,293.887143,298.367143,76.317143,15.257143,1.762857,299.628571,296.985714,298.307143,2.642857,0.1682,-0.1336,0.086311,-0.061225
sj,2001,1,2001-01-01,28,29.67,25.64,0.0,21.6,8.07,0.0,0.0,294.058571,298.458571,76.85,15.438571,0.114286,300.657143,296.342857,298.5,4.314286,0.210814,0.004833,0.202414,0.006633
sj,2001,2,2001-01-08,14,29.11,25.31,7.12,21.53,7.59,2.17,7.12,293.687143,298.618571,74.335714,15.078571,0.142857,300.442857,297.128571,298.785714,3.314286,0.2041,0.094367,0.164683,0.0958
sj,2001,3,2001-01-15,17,29.13,25.07,0.0,20.97,8.16,0.69,0.0,292.405714,297.828571,71.941429,13.921429,0.157143,299.7,296.285714,297.992857,3.414286,0.18585,0.094367,0.179686,0.02165
sj,2001,4,2001-01-22,20,28.4,24.96,0.0,21.53,6.87,4.5,0.0,293.358571,298.017143,75.38,14.732857,1.462857,299.271429,297.128571,298.2,2.142857,0.218471,0.0411,0.228771,0.0514
sj,2001,5,2001-01-29,17,28.64,25.24,3.4,21.83,6.81,3.09,3.4,294.052857,297.972857,79.031429,15.378571,4.622857,299.528571,296.785714,298.157143,2.742857,0.243471,0.00915,0.203257,0.041225
sj,2001,6,2001-02-05,10,28.41,25.0,1.53,21.59,6.83,1.21,1.53,292.981429,297.877143,74.344286,14.408571,1.6,299.042857,296.928571,297.985714,2.114286,0.1645,0.00915,0.161971,-0.0056
sj,2001,7,2001-02-12,13,28.8,25.34,0.0,21.91,6.89,0.69,0.0,293.377143,297.934286,75.851429,14.754286,3.182857,299.328571,296.985714,298.157143,2.342857,0.1603,-0.04485,0.167429,0.0056
sj,2001,8,2001-02-19,20,28.26,24.76,0.0,21.26,7.0,2.51,0.0,292.668571,297.817143,73.072857,14.098571,0.431429,299.114286,296.971429,298.042857,2.142857,0.228071,0.217033,0.210457,0.145233
sj,2001,9,2001-02-26,9,27.4,24.81,0.0,22.16,5.24,7.59,0.0,292.815714,297.152857,76.907143,14.265714,3.698571,298.242857,296.228571,297.235714,2.014286,0.3375,0.446267,0.273283,0.3123
sj,2001,10,2001-03-05,18,28.41,24.7,0.98,20.96,7.46,0.0,0.98,292.055714,297.134286,73.387143,13.671429,0.071429,298.928571,295.785714,297.357143,3.142857,0.276429,0.2485,0.256714,0.25445
sj,2001,11,2001-03-12,9,30.16,26.7,0.0,23.24,6.91,0.07,0.0,294.027143,298.558571,76.247143,15.387143,1.5,300.7,297.071429,298.885714,3.628571,0.195014,0.4229,0.196714,0.4229
sj,2001,12,2001-03-19,8,30.09,26.33,0.0,22.56,7.53,1.81,0.0,293.045714,298.372857,72.442857,14.482857,0.241429,299.814286,297.371429,298.592857,2.442857,0.159229,0.127433,0.140886,0.059925
sj,2001,13,2001-03-26,19,29.29,26.04,0.87,22.77,6.51,3.81,0.87,294.167143,297.692857,80.835714,15.555714,3.078571,298.928571,296.828571,297.878571,2.1,0.243571,0.127433,0.217814,0.2705
sj,2001,14,2001-04-02,11,31.14,27.09,0.0,23.01,8.13,0.07,0.0,293.982857,298.871429,74.43,15.335714,0.492857,300.428571,297.757143,299.092857,2.671429,0.1409,0.2127,0.162886,0.1044
sj,2001,15,2001-04-09,4,29.84,26.27,0.74,22.76,7.09,1.86,0.74,293.785714,298.112857,77.022857,15.152857,3.357143,299.442857,297.071429,298.257143,2.371429,0.31445,0.2127,0.276183,0.30695
sj,2001,16,2001-04-16,6,30.3,26.7,1.69,23.09,7.21,1.16,1.69,292.982857,298.267143,72.64,14.417143,0.512857,300.314286,296.5,298.407143,3.814286,0.211171,0.0728,0.216129,0.078267
sj,2001,17,2001-04-23,6,31.1,27.2,5.1,23.33,7.77,2.94,5.1,294.281429,298.751429,76.581429,15.63,3.194286,300.4,297.271429,298.835714,3.128571,0.122729,0.0728,0.113186,0.05855
sj,2001,18,2001-04-30,8,30.33,26.76,2.85,23.17,7.16,2.29,2.85,293.68,298.287143,75.714286,15.061429,1.29,299.6,297.0,298.3,2.6,0.186171,0.0728,0.177057,-0.1055
sj,2001,19,2001-05-07,13,31.01,27.49,8.56,23.96,7.06,9.19,8.56,295.365714,299.418571,78.567143,16.771429,2.4,301.1,297.9,299.5,3.2,0.047814,0.0371,0.063743,0.0705
sj,2001,20,2001-05-14,8,30.87,27.86,11.05,24.83,6.04,8.64,11.05,295.855714,299.134286,82.35,17.268571,11.157143,300.728571,297.785714,299.257143,2.942857,0.198483,0.1031,0.176557,0.0941
sj,2001,21,2001-05-21,8,33.0,28.83,5.08,24.67,8.33,1.06,5.08,295.345714,299.951429,76.07,16.73,0.285714,301.9,298.071429,299.985714,3.828571,0.170143,0.08608,0.167943,0.07736
sj,2001,22,2001-05-28,5,31.76,28.47,1.54,25.17,6.59,2.37,1.54,295.641429,299.781429,78.151429,16.995714,1.157143,301.385714,298.3,299.842857,3.085714,0.197733,0.0619,0.165986,0.0333
sj,2001,23,2001-06-04,16,31.67,28.07,8.76,24.44,7.23,0.96,8.76,295.568571,299.944286,77.162857,16.922857,0.835714,301.671429,298.028571,299.85,3.642857,0.170629,0.0312,0.1901,0.02535
sj,2001,24,2001-06-11,12,31.9,28.51,3.13,25.16,6.74,2.99,3.13,295.888571,300.424286,76.425714,17.25,1.0,301.957143,298.842857,300.4,3.114286,0.270871,0.0312,0.2212,0.0271
sj,2001,25,2001-06-18,11,31.2,27.73,9.05,24.27,6.93,0.33,9.05,295.207143,299.918571,75.461429,16.562857,1.002857,301.485714,298.242857,299.864286,3.242857,0.124657,-0.02865,0.125557,-0.012667
sj,2001,26,2001-06-25,18,31.99,28.63,5.39,25.23,6.76,1.59,5.39,296.248571,300.54,77.617143,17.635714,1.91,302.057143,298.928571,300.492857,3.128571,0.203257,0.02185,0.185586,-0.0601
sj,2001,27,2001-07-02,10,31.59,28.23,12.2,24.83,6.76,2.4,12.2,296.354286,300.207143,79.578571,17.745714,4.014286,301.657143,298.9,300.278571,2.757143,0.206914,-0.0227,0.188229,0.090933
sj,2001,28,2001-07-09,22,31.53,28.34,3.13,25.1,6.43,2.86,3.13,296.348571,300.642857,77.582857,17.744286,1.928571,302.028571,299.3,300.664286,2.728571,0.196114,-0.0817,0.1808,0.0287
sj,2001,29,2001-07-16,14,31.9,28.11,7.05,24.36,7.54,1.51,7.05,296.085714,300.371429,77.587143,17.474286,2.614286,301.928571,298.814286,300.371429,3.114286,0.200229,0.0073,0.197686,0.069433
sj,2001,30,2001-07-23,16,32.14,28.59,5.12,25.0,7.14,0.64,5.12,296.357143,300.555714,78.061429,17.771429,3.034286,302.185714,298.928571,300.557143,3.257143,0.186571,-0.0198,0.1818,0.0057
sj,2001,31,2001-07-30,18,31.51,28.06,10.46,24.6,6.91,6.57,10.46,296.364286,300.398571,78.67,17.758571,7.191429,301.785714,299.128571,300.457143,2.657143,0.134714,0.0287,0.143943,0.1132
sj,2001,32,2001-08-06,27,31.11,27.93,5.77,24.76,6.36,7.0,5.77,296.9,300.712857,79.712857,18.331429,4.66,301.985714,299.442857,300.714286,2.542857,0.192671,0.2467,0.188229,0.2009
sj,2001,33,2001-08-13,38,31.41,28.64,4.14,25.83,5.59,3.47,4.14,297.38,300.742857,82.087143,18.892857,7.208571,302.157143,299.557143,300.857143,2.6,0.200814,0.08985,0.205114,0.127833
sj,2001,34,2001-08-20,35,31.84,28.97,5.76,26.06,5.79,0.26,5.76,297.227143,300.791429,81.075714,18.752857,8.914286,302.028571,299.485714,300.757143,2.542857,0.201729,0.0172,0.202214,0.01255
sj,2001,35,2001-08-27,41,32.06,28.27,18.93,24.51,7.54,9.29,18.93,296.4,300.76,77.347143,17.824286,6.328571,302.471429,299.014286,300.742857,3.457143,0.221271,0.0172,0.201129,0.01255
sj,2001,36,2001-09-03,51,31.43,27.9,9.84,24.37,7.06,10.21,9.84,296.73,300.751429,78.827143,18.185714,3.342857,302.3,299.242857,300.771429,3.057143,0.279286,-0.0273,0.270786,0.068075
sj,2001,37,2001-09-10,65,31.76,28.37,1.39,25.0,6.76,0.8,1.39,296.452857,300.805714,77.41,17.902857,2.1,302.6,299.114286,300.857143,3.485714,0.366071,0.1954,0.377857,0.2356
sj,2001,38,2001-09-17,55,31.67,28.09,1.43,24.51,7.16,8.11,1.43,296.7,301.07,77.235714,18.175714,1.842857,302.7,299.485714,301.092857,3.214286,0.170633,-0.0412,0.134286,0.047667
sj,2001,39,2001-09-24,54,31.43,27.97,12.11,24.5,6.93,2.26,12.11,296.437143,300.738571,77.555714,17.901429,2.812857,302.371429,299.2,300.785714,3.171429,0.254571,0.0986,0.246929,0.122075
sj,2001,40,2001-10-01,62,33.16,29.23,2.97,25.31,7.84,0.94,2.97,296.957143,301.255714,77.63,18.475714,2.342857,302.914286,299.642857,301.278571,3.271429,0.239171,0.16025,0.179971,0.08955
sj,2001,41,2001-10-08,64,31.81,28.4,3.97,25.0,6.81,4.57,3.97,296.917143,300.93,78.891429,18.397143,6.042857,301.985714,299.614286,300.8,2.371429,0.214329,0.0633,0.212586,0.0633
sj,2001,42,2001-10-15,56,30.24,26.86,13.12,23.49,6.76,9.66,13.12,296.397143,300.325714,79.27,17.877143,7.571429,301.742857,298.857143,300.3,2.885714,0.218757,0.0633,0.163,0.0633
sj,2001,43,2001-10-22,65,31.19,27.91,5.67,24.6,6.59,2.14,5.67,296.53,300.258571,80.131429,18.011429,3.668571,301.671429,298.928571,300.3,2.742857,0.2529,-0.0141,0.222829,0.2121
sj,2001,44,2001-10-29,71,31.1,27.94,0.07,24.74,6.36,1.61,0.07,296.687143,300.391429,80.27,18.155714,3.13,301.657143,299.185714,300.421429,2.471429,0.227457,-0.01935,0.160029,0.05955
sj,2001,45,2001-11-05,75,30.56,26.73,4.0,22.84,7.71,5.24,4.0,295.324286,300.062857,75.424286,16.751429,2.551429,301.942857,298.342857,300.142857,3.6,0.094733,0.0284,0.091629,0.0086
sj,2001,46,2001-11-12,71,29.36,26.59,41.08,23.8,5.56,13.71,41.08,295.875714,299.42,81.081429,17.308571,19.132857,300.557143,298.314286,299.435714,2.242857,0.196171,0.0941,0.2132,0.1127
sj,2001,47,2001-11-19,72,29.59,26.53,6.54,23.49,6.1,0.41,6.54,295.56,299.345714,79.861429,16.972857,2.7,301.628571,297.828571,299.728571,3.8,0.220229,0.1663,0.2337,0.189975
sj,2001,48,2001-11-26,47,29.1,26.34,1.35,23.64,5.46,0.63,1.35,293.951429,298.91,74.344286,15.414286,1.115714,300.657143,297.271429,298.964286,3.385714,0.220629,0.21515,0.1987,0.22615
sj,2001,49,2001-12-03,27,28.87,25.29,6.27,21.67,7.2,6.29,6.27,293.235714,298.245714,74.038571,14.771429,1.885714,300.0,296.514286,298.257143,3.485714,0.096943,-0.0468,0.0865,-0.0406
sj,2001,50,2001-12-10,35,29.19,26.31,4.43,23.49,5.7,12.54,4.43,295.758571,299.057143,82.167143,17.191429,4.825714,300.157143,297.942857,299.05,2.214286,0.204714,0.0081,0.178771,0.097475
sj,2001,51,2001-12-17,25,27.93,25.6,13.09,23.31,4.61,11.47,13.09,295.511429,298.431429,84.01,16.92,14.371429,299.342857,297.357143,298.35,1.985714,0.0712,0.02285,0.050457,0.056533
sj,2001,52,2001-12-24,19,28.0,25.67,10.31,23.33,4.67,15.17,10.31,295.797143,298.427143,85.514286,17.234286,5.028571,299.414286,297.585714,298.5,1.828571,0.223622,0.1814,0.196511,0.135867
sj,2002,1,2002-01-01,37,29.34,25.53,0.0,21.74,7.6,3.56,0.0,294.481429,298.955714,76.434286,15.81,0.357143,300.357143,297.842857,299.1,2.514286,0.197543,0.05475,0.142329,0.081033
sj,2002,2,2002-01-08,38,28.7,25.46,0.0,22.31,6.39,1.96,0.0,294.841429,298.452857,80.572857,16.178571,1.971429,299.9,297.114286,298.507143,2.785714,0.246433,0.106425,0.177817,0.29
sj,2002,3,2002-01-15,34,28.87,25.33,0.0,21.83,7.04,0.41,0.0,294.145714,298.551429,76.734286,15.518571,0.172857,300.157143,296.957143,298.557143,3.2,0.195671,0.0594,0.156286,0.0526
sj,2002,4,2002-01-22,26,29.43,26.21,0.0,23.03,6.4,2.73,0.0,294.212857,298.315714,78.078571,15.551429,1.777143,299.485714,297.542857,298.514286,1.942857,0.1341,0.0288,0.146229,0.066633
sj,2002,5,2002-01-29,19,28.56,25.66,0.0,22.79,5.77,5.44,0.0,293.847143,298.2,76.92,15.187143,1.542857,299.442857,297.257143,298.35,2.185714,0.1341,0.0288,0.146229,0.066633
sj,2002,6,2002-02-05,18,28.17,24.97,0.0,21.76,6.41,3.01,0.0,293.344286,297.722857,76.722857,14.734286,3.428571,298.914286,296.714286,297.814286,2.2,0.159171,-0.0674,0.109729,0.0468
sj,2002,7,2002-02-12,22,28.4,25.41,0.0,22.46,5.94,0.61,0.0,293.365714,297.988571,75.577143,14.754286,0.514286,299.342857,296.785714,298.064286,2.557143,0.254671,0.0491,0.1978,0.092325
sj,2002,8,2002-02-19,16,29.76,25.79,0.0,21.83,7.93,0.91,0.0,293.545714,298.101429,75.932857,14.931429,0.557143,299.814286,296.671429,298.242857,3.142857,0.222,0.0478,0.177314,0.06175
sj,2002,9,2002-02-26,18,28.4,25.2,0.0,22.06,6.34,0.47,0.0,292.0,297.165714,73.147143,13.592857,1.828571,298.771429,295.7,297.235714,3.071429,0.1402,0.0315,0.160343,0.0962
sj,2002,10,2002-03-05,6,28.26,25.46,0.0,22.63,5.63,0.09,0.0,292.252857,297.09,74.427143,13.781429,1.114286,298.5,295.728571,297.114286,2.771429,0.198417,0.042,0.249983,0.0511
sj,2002,11,2002-03-12,12,29.03,25.84,5.75,22.71,6.31,2.01,5.75,293.081429,297.592857,76.168571,14.53,1.685714,298.828571,296.628571,297.728571,2.2,0.219629,0.0709,0.189486,0.12545
sj,2002,12,2002-03-19,6,29.27,25.79,0.0,22.31,6.96,0.93,0.0,293.217143,297.985714,74.917143,14.628571,0.085714,299.614286,296.542857,298.078571,3.071429,0.2791,0.1535,0.248086,0.1688
