city,year,weekOfYear,week_start_date,total_cases,station_max_temp_c,station_avg_temp_c,station_precip_mm,station_min_temp_c,station_diur_temp_rng_c,precipitation_amt_mm,reanalysis_sat_precip_amt_mm,reanalysis_dew_point_temp_k,reanalysis_air_temp_k,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,reanalysis_precip_amt_kg_per_m2,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_avg_temp_k,reanalysis_tdtr_k,ndvi_location_1,ndvi_location_2,ndvi_location_3,ndvi_location_4
iq,2005,16,2005-04-16,7,33.83,28.84,5.37,23.23,10.03,15.09,5.37,296.961429,297.437143,97.381429,18.597143,25.457143,300.871429,295.514286,298.192857,5.357143,0.208283,0.196267,0.164917,0.277667
iq,2005,17,2005-04-23,9,33.0,28.51,11.26,23.97,8.97,3.93,11.26,297.402857,297.927143,97.162857,19.152857,7.842857,302.185714,295.542857,298.864286,6.642857,0.2141,0.201771,0.231533,0.161686
iq,2005,18,2005-04-30,2,30.39,26.41,4.76,22.23,7.97,0.0,4.76,296.575714,297.33,95.937143,18.181429,9.157143,301.485714,295.385714,298.435714,6.1,0.146533,0.188057,0.134583,0.134314
iq,2005,19,2005-05-07,13,33.44,28.2,7.01,22.36,11.59,8.71,7.01,296.341429,298.684286,88.294286,17.94,7.841429,304.357143,295.085714,299.721429,9.271429,0.248433,0.193067,0.2341,0.202067
iq,2005,20,2005-05-14,8,32.63,28.43,8.03,23.51,11.53,10.4,8.03,296.352857,297.532857,93.918571,17.957143,7.014286,302.114286,294.571429,298.342857,7.542857,0.270086,0.229743,0.173757,0.210457
iq,2005,21,2005-05-21,3,32.91,27.4,6.16,22.31,8.7,4.0,6.16,295.804286,299.005714,84.658571,17.407143,3.014286,306.085714,295.142857,300.614286,10.942857,0.311814,0.247457,0.358543,0.280657
iq,2005,22,2005-05-28,5,33.11,27.43,8.82,21.99,8.83,12.29,8.82,295.678571,298.434286,86.701429,17.2,4.988571,304.485714,294.471429,299.478571,10.014286,0.378286,0.361243,0.369371,0.363186
iq,2005,23,2005-06-04,4,31.3,27.07,5.78,22.6,9.06,2.5,5.78,296.227143,297.304286,94.592857,17.788571,7.285714,302.071429,294.9,298.485714,7.171429,0.139514,0.118543,0.1401,0.14235
iq,2005,24,2005-06-11,8,32.56,27.71,14.98,22.87,9.9,21.09,14.98,295.32,297.377143,89.194286,16.824286,4.144286,302.885714,294.357143,298.621429,8.528571,0.289086,0.265129,0.225643,0.224714
iq,2005,25,2005-06-18,2,32.5,27.33,8.48,22.91,9.27,3.6,8.48,294.644286,297.857143,84.467143,16.168571,1.571429,304.3,293.814286,299.057143,10.485714,0.291557,0.260457,0.246071,0.351857
iq,2005,26,2005-06-25,3,29.67,25.33,3.37,21.63,6.97,11.0,3.37,294.408571,296.82,88.387143,15.877143,3.8,303.857143,293.128571,298.492857,10.728571,0.274714,0.227171,0.178014,0.284314
iq,2005,27,2005-07-02,5,32.91,27.83,6.18,22.67,10.24,5.84,6.18,294.528571,297.865714,84.692857,16.038571,3.415714,304.971429,293.871429,299.421429,11.1,0.2008,0.2214,0.201067,0.162267
iq,2005,28,2005-07-09,7,32.84,27.41,15.67,19.33,10.84,23.87,15.67,292.23,296.988571,77.372857,13.928571,1.242857,303.5,291.685714,297.592857,11.814286,0.386929,0.441343,0.335057,0.329843
iq,2005,29,2005-07-16,3,32.83,26.73,3.9,19.53,12.53,3.3,3.9,292.455714,297.794286,75.697143,14.191429,1.271429,305.685714,292.171429,298.928571,13.514286,0.168029,0.147257,0.134329,0.186557
iq,2005,30,2005-07-23,5,25.54,22.32,6.05,19.8,6.5,9.6,6.05,293.75,296.898571,84.238571,15.26,2.185714,303.057143,292.971429,298.014286,10.085714,0.347486,0.365314,0.2537,0.276957
iq,2005,31,2005-07-30,6,31.82,26.55,0.0,20.52,10.48,0.12,0.0,293.035714,298.221429,75.571429,14.608571,1.234286,305.471429,293.985714,299.728571,11.485714,0.328686,0.274014,0.313257,0.226214
iq,2005,32,2005-08-06,5,33.0,26.86,5.45,21.09,12.29,15.03,5.45,293.64,298.925714,74.855714,15.15,0.284286,306.428571,294.242857,300.335714,12.185714,0.282643,0.239,0.227029,0.282557
iq,2005,33,2005-08-13,5,33.53,27.07,2.55,19.57,12.97,8.8,2.55,291.778571,299.605714,64.658571,13.59,0.857143,307.528571,293.328571,300.428571,14.2,0.266986,0.292486,0.293929,0.336
iq,2005,34,2005-08-20,4,33.44,27.86,9.95,21.11,13.53,14.44,9.95,294.945714,298.428571,83.854286,16.44,2.26,305.085714,294.271429,299.678571,10.814286,0.3288,0.3005,0.271557,0.2723
iq,2005,35,2005-08-27,0,31.63,26.5,1.83,21.57,9.75,6.17,1.83,293.918571,298.184286,79.647143,15.428571,1.571429,304.842857,293.9,299.371429,10.942857,0.456833,0.380117,0.359583,0.35945
iq,2005,36,2005-09-03,0,35.2,28.4,5.28,21.8,13.6,11.0,5.28,294.005714,300.058571,71.971429,15.518571,0.6,308.071429,294.357143,301.214286,13.714286,0.335429,0.309143,0.200714,0.322886
iq,2005,37,2005-09-10,0,34.76,28.4,2.67,21.8,13.6,7.88,2.67,295.658571,298.88,83.73,17.222857,5.042857,304.771429,294.842857,299.807143,9.928571,0.239429,0.2276,0.214871,0.239043
iq,2005,38,2005-09-17,0,31.58,25.56,0.37,19.48,12.18,0.0,0.37,293.555714,298.498571,76.595714,15.06,1.957143,305.657143,293.871429,299.764286,11.785714,0.184567,0.212483,0.195257,0.154386
iq,2005,39,2005-09-24,0,35.27,28.19,4.26,21.69,12.79,8.13,4.26,293.752857,301.175714,67.212857,15.331429,0.6,310.342857,295.514286,302.928571,14.828571,0.405417,0.421086,0.428771,0.3706
iq,2005,40,2005-10-01,2,36.05,28.8,7.81,21.9,14.9,11.13,7.81,293.897143,299.11,74.952857,15.435714,0.657143,306.428571,294.071429,300.25,12.357143,0.332157,0.321043,0.346367,0.258614
iq,2005,41,2005-10-08,4,33.96,28.26,8.57,22.57,11.36,28.06,8.57,294.385714,299.515714,75.508571,15.915714,3.171429,306.7,295.014286,300.857143,11.685714,0.373429,0.352271,0.277483,0.374229
iq,2005,42,2005-10-15,4,33.96,28.77,10.57,22.74,11.16,11.69,10.57,295.768571,299.578571,81.691429,17.417143,5.011429,307.314286,295.071429,301.192857,12.242857,0.307257,0.286957,0.278214,0.354829
iq,2005,43,2005-10-22,3,33.21,28.26,14.29,22.5,10.89,31.2,14.29,295.802857,298.065714,89.142857,17.364286,8.528571,303.485714,294.842857,299.164286,8.642857,0.363557,0.326143,0.300043,0.289829
iq,2005,44,2005-10-29,3,32.96,28.24,8.45,22.71,10.4,13.57,8.45,296.805714,299.458571,87.231429,18.55,7.121429,306.871429,296.085714,301.478571,10.785714,0.187571,0.178957,0.213371,0.171857
iq,2005,45,2005-11-05,5,33.72,28.0,10.77,22.34,10.5,1.78,10.77,296.36,298.6,89.31,17.974286,20.542857,304.928571,295.228571,300.078571,9.7,0.3938,0.410371,0.298629,0.401986
iq,2005,46,2005-11-12,6,33.66,27.6,7.12,22.19,9.54,19.93,7.12,296.895714,298.31,93.177143,18.582857,6.428571,304.371429,295.814286,300.092857,8.557143,0.442429,0.473143,0.348171,0.343071
iq,2005,47,2005-11-19,14,32.9,28.37,10.33,22.83,10.76,9.73,10.33,297.394286,299.412857,90.348571,19.194286,9.075714,305.085714,296.171429,300.628571,8.914286,0.282571,0.240086,0.2206,0.288214
iq,2005,48,2005-11-26,3,33.26,28.24,11.22,22.39,11.61,2.13,11.22,296.612857,299.42,86.408571,18.304286,4.992857,305.314286,295.585714,300.45,9.728571,0.317814,0.417129,0.3027,0.336943
iq,2005,49,2005-12-03,7,33.87,28.09,8.64,22.09,12.59,7.73,8.64,296.657143,299.217143,87.721429,18.364286,10.257143,305.257143,296.157143,300.707143,9.1,0.358586,0.299271,0.219486,0.257914
iq,2005,50,2005-12-10,11,33.65,28.15,6.7,22.6,11.23,1.68,6.7,297.187143,298.574286,92.957143,18.945714,6.7,304.357143,296.157143,300.257143,8.2,0.198443,0.247,0.1941,0.193014
iq,2005,51,2005-12-17,2,32.83,28.36,21.57,23.01,9.89,11.0,21.57,297.191429,298.021429,95.674286,18.915714,16.194286,302.614286,296.128571,299.371429,6.485714,0.180575,0.138371,0.141333,0.255283
iq,2005,52,2005-12-24,6,32.1,27.47,8.03,22.33,9.49,34.69,8.03,295.672857,296.575714,95.631429,17.201429,24.028571,300.214286,294.185714,297.2,6.028571,0.511956,0.522867,0.368778,0.392
iq,2006,1,2006-01-08,25,33.87,27.49,5.54,21.27,9.93,2.43,5.54,292.878571,298.832857,73.161429,14.524286,2.171429,305.8,293.485714,299.642857,12.314286,0.199514,0.2155,0.239343,0.227657
iq,2006,2,2006-01-15,21,32.83,27.61,19.78,22.51,10.4,9.71,19.78,296.371429,298.728571,88.335714,18.165714,6.8,305.242857,295.357143,300.3,9.885714,0.2284,0.23035,0.202071,0.19475
iq,2006,3,2006-01-22,10,32.83,27.26,12.69,21.71,10.66,27.13,12.69,296.321429,298.46,89.955714,17.941429,7.457143,304.685714,295.542857,300.114286,9.142857,0.1743,0.194429,0.133643,0.111757
iq,2006,4,2006-01-29,28,32.54,27.09,7.05,22.46,8.77,20.29,7.05,295.777143,297.188571,93.114286,17.364286,7.457143,301.4,295.185714,298.292857,6.214286,0.151767,0.160783,0.1377,0.1478
iq,2006,5,2006-02-05,39,32.89,27.0,4.88,22.43,8.7,13.39,4.88,296.647143,297.165714,97.32,18.264286,9.14,300.985714,295.457143,298.221429,5.528571,0.379114,0.371571,0.305329,0.345971
iq,2006,6,2006-02-12,20,31.4,27.86,10.27,23.63,8.79,12.89,10.27,296.808571,297.64,95.827143,18.442857,9.571429,301.271429,295.485714,298.378571,5.785714,0.256814,0.258314,0.13605,0.197829
iq,2006,7,2006-02-19,24,32.8,28.7,6.34,24.12,9.23,0.0,6.34,295.364286,297.064286,91.098571,16.927143,4.714286,301.785714,294.5,298.142857,7.285714,0.3827,0.2856,0.2506,0.243657
iq,2006,8,2006-02-26,28,33.29,28.26,3.35,23.01,10.74,1.46,3.35,295.961429,298.938571,86.031429,17.605714,10.314286,306.171429,295.385714,300.778571,10.785714,0.262114,0.144786,0.1248,0.215357
iq,2006,9,2006-03-05,26,32.26,27.66,11.3,22.94,9.53,3.99,11.3,296.764286,298.252857,92.605714,18.401429,7.197143,303.885714,295.857143,299.871429,8.028571,0.178667,0.128283,0.195933,0.141267
iq,2006,10,2006-03-12,8,32.78,27.8,13.57,23.07,8.83,13.68,13.57,297.207143,297.925714,96.36,18.902857,18.657143,302.314286,295.9,299.107143,6.414286,0.424629,0.315857,0.4113,0.373186
iq,2006,11,2006-03-19,9,32.8,27.99,17.38,23.16,9.63,2.43,17.38,296.581429,297.931429,93.347143,18.2,8.404286,302.514286,295.5,299.007143,7.014286,0.192429,0.171271,0.115886,0.194057
iq,2006,12,2006-03-26,12,32.87,27.91,17.23,23.2,9.34,13.86,17.23,296.295714,297.494286,93.787143,17.911429,10.0,302.457143,295.114286,298.785714,7.342857,0.288567,0.223643,0.17954,0.297271
iq,2006,13,2006-04-02,18,32.41,28.21,17.35,22.97,9.63,8.14,17.35,297.067143,298.04,95.024286,18.734286,12.687143,302.714286,295.757143,299.235714,6.957143,0.24505,0.181667,0.18885,0.223533
iq,2006,14,2006-04-09,9,33.14,28.13,5.95,22.87,10.26,24.86,5.95,296.047143,297.774286,91.811429,17.61,12.557143,304.228571,294.657143,299.442857,9.571429,0.241671,0.283314,0.2054,0.156014
iq,2006,15,2006-04-16,9,33.44,28.26,10.76,22.97,10.3,7.0,10.76,296.965714,297.825714,95.51,18.714286,9.494286,302.528571,295.1,298.814286,7.428571,0.301129,0.262686,0.265057,0.255314
iq,2006,16,2006-04-23,6,31.64,27.69,9.94,23.06,9.24,1.7,9.94,296.457143,298.061429,92.111429,18.082857,7.837143,302.9,295.457143,299.178571,7.442857,0.3309,0.284943,0.265471,0.319557
iq,2006,17,2006-04-30,6,30.36,26.86,10.7,21.73,7.47,15.41,10.7,295.051429,296.85,90.864286,16.558571,5.657143,301.585714,293.828571,297.707143,7.757143,0.205571,0.139371,0.23605,0.191914
iq,2006,18,2006-05-07,8,31.36,27.4,9.3,23.07,8.59,11.86,9.3,296.384286,297.63,93.635714,17.962857,5.548571,303.228571,294.814286,299.021429,8.414286,0.1516,0.113729,0.0846,0.176314
iq,2006,19,2006-05-14,5,29.21,24.3,18.18,22.33,5.2,33.0,18.18,295.452857,296.184286,96.098571,16.977143,10.0,300.871429,294.242857,297.557143,6.628571,0.286657,0.287457,0.187157,0.266514
iq,2006,20,2006-05-21,7,30.38,24.48,0.22,21.56,6.5,0.0,0.22,290.088571,296.054286,72.034286,12.111429,0.014286,303.1,290.728571,296.914286,12.371429,0.339286,0.374571,0.348286,0.315829
iq,2006,21,2006-05-28,6,32.72,27.38,13.06,22.32,10.55,30.68,13.06,293.777143,297.992857,80.385714,15.46,1.781429,304.557143,293.671429,299.114286,10.885714,0.206514,0.170071,0.117143,0.169271
iq,2006,22,2006-06-04,5,28.51,24.97,11.35,20.84,7.46,7.01,11.35,294.557143,295.987143,92.505714,16.025714,6.378571,300.614286,293.728571,297.171429,6.885714,0.098371,0.09775,0.101067,0.186314
iq,2006,23,2006-06-11,3,31.01,26.2,18.67,21.99,8.6,17.03,18.67,295.695714,297.044286,93.475714,17.195714,5.371429,303.014286,294.114286,298.564286,8.9,0.340443,0.258614,0.190857,0.351343
iq,2006,24,2006-06-18,1,32.53,26.93,12.14,21.96,9.96,12.37,12.14,294.75,297.427143,87.214286,16.258571,3.071429,303.171429,293.1,298.135714,10.071429,0.173271,0.168043,0.185,0.136929
iq,2006,25,2006-06-25,0,31.41,26.66,10.24,21.47,10.31,7.69,10.24,294.275714,296.724286,88.471429,15.801429,3.898571,303.371429,292.585714,297.978571,10.785714,0.22138,0.22146,0.22336,0.371417
iq,2006,26,2006-07-02,1,32.23,26.77,2.46,21.06,9.66,12.41,2.46,293.517143,296.851429,83.467143,15.02,1.308571,302.985714,292.242857,297.614286,10.742857,0.311857,0.304629,0.203933,0.336029
iq,2006,27,2006-07-09,2,31.54,26.87,2.96,21.67,10.07,6.51,2.96,294.592857,296.448571,90.432857,16.005714,1.945714,301.9,293.928571,297.914286,7.971429,0.320171,0.232686,0.2081,0.292114
iq,2006,28,2006-07-16,3,31.37,26.3,0.17,21.36,10.13,0.07,0.17,292.832857,297.621429,77.271429,14.417143,0.257143,304.571429,293.142857,298.857143,11.428571,0.349986,0.294917,0.292043,0.288457
iq,2006,29,2006-07-23,2,33.03,27.07,7.82,20.53,11.83,7.83,7.82,294.258571,297.397143,85.14,15.788571,5.714286,304.585714,293.585714,299.085714,11.0,0.360286,0.321129,0.341,0.362957
iq,2006,30,2006-07-30,2,31.7,26.8,4.09,21.94,10.2,1.91,4.09,293.26,297.504286,79.742857,14.88,2.2,304.6,292.885714,298.742857,11.714286,0.318686,0.2859,0.352343,0.376643
iq,2006,31,2006-08-06,2,32.87,26.87,6.42,20.94,12.34,0.29,6.42,295.2,297.51,88.707143,16.707143,5.438571,304.957143,293.728571,299.342857,11.228571,0.201686,0.201557,0.162557,0.200329
iq,2006,32,2006-08-13,2,33.27,27.28,1.68,21.25,12.32,5.62,1.68,293.08,297.5,79.242857,14.631429,1.77,305.628571,293.4,299.514286,12.228571,0.439786,0.380986,0.367586,0.333314
iq,2006,33,2006-08-20,2,32.54,27.37,6.82,21.67,10.99,10.2,6.82,295.545714,298.648571,84.62,17.065714,3.17,305.771429,295.5,300.635714,10.271429,0.2908,0.3337,0.238675,0.285657
iq,2006,34,2006-08-27,4,31.33,26.69,9.8,21.76,9.24,17.6,9.8,295.144286,298.735714,83.047143,16.691429,3.371429,305.371429,294.1,299.735714,11.271429,0.273643,0.242757,0.208943,0.240886
iq,2006,35,2006-09-03,0,31.63,26.69,9.71,21.9,10.39,17.27,9.71,295.272857,298.28,85.372857,16.777143,3.177143,305.485714,294.314286,299.9,11.171429,0.309783,0.394817,0.350129,0.284683
iq,2006,36,2006-09-10,6,33.6,27.51,12.9,21.41,12.13,2.26,12.9,293.902857,299.265714,75.53,15.457143,1.342857,307.214286,293.485714,300.35,13.728571,0.227786,0.283414,0.283314,0.244371
iq,2006,37,2006-09-17,3,33.79,28.13,15.98,20.73,11.56,0.29,15.98,293.037143,297.802857,77.254286,14.642857,2.342857,304.828571,293.5,299.164286,11.328571,0.28004,0.25855,0.236717,0.236183
iq,2006,38,2006-09-24,2,33.33,27.66,11.74,22.36,10.69,18.43,11.74,294.35,299.34,77.514286,15.91,5.1,307.728571,293.985714,300.857143,13.742857,0.380729,0.307571,0.378367,0.3023
iq,2006,39,2006-10-01,6,33.37,28.69,19.23,22.59,12.27,3.7,19.23,295.738571,299.381429,82.845714,17.254286,6.374286,306.328571,295.042857,300.685714,11.285714,0.4655,0.493443,0.241543,0.4734
iq,2006,40,2006-10-08,2,33.1,28.67,8.64,21.61,13.4,23.13,8.64,295.16,299.465714,80.49,16.738571,3.542857,306.828571,294.042857,300.435714,12.785714,0.35495,0.313917,0.247933,0.350814
iq,2006,41,2006-10-15,7,32.94,28.03,5.96,22.87,9.84,9.94,5.96,296.751429,299.345714,86.852857,18.447143,4.214286,307.057143,295.0,301.028571,12.057143,0.155617,0.154614,0.19152,0.215186
iq,2006,42,2006-10-22,4,33.46,28.43,14.82,23.53,9.79,1.89,14.82,297.764286,299.648571,90.378571,19.595714,7.928571,305.3,296.728571,301.014286,8.571429,0.3215,0.333757,0.2769,0.210086
iq,2006,43,2006-10-29,6,32.46,27.36,7.99,22.03,10.14,19.74,7.99,296.661429,298.794286,89.7,18.311429,7.828571,305.085714,295.742857,300.414286,9.342857,0.488229,0.378829,0.368143,0.437743
iq,2006,44,2006-11-05,6,33.72,28.47,9.64,23.05,10.82,2.67,9.64,296.882857,300.467143,82.934286,18.63,6.104286,307.685714,296.071429,301.878571,11.614286,0.360329,0.324786,0.274014,0.347714
iq,2006,45,2006-11-12,2,32.69,28.66,11.46,23.79,9.44,15.24,11.46,297.852857,299.432857,92.088571,19.731429,9.714286,305.014286,296.814286,300.914286,8.2,0.295129,0.277,0.246386,0.302071
iq,2006,46,2006-11-19,13,32.51,27.63,12.38,22.8,9.81,12.23,12.38,296.201429,297.295714,94.44,17.791429,12.457143,302.114286,294.757143,298.435714,7.357143,0.319143,0.247029,0.186286,0.2737
iq,2006,47,2006-11-26,10,31.23,27.21,6.23,22.71,9.17,29.33,6.23,296.961429,298.098571,94.302857,18.638571,8.775714,303.242857,295.871429,299.557143,7.371429,0.340557,0.328386,0.266257,0.342729
iq,2006,48,2006-12-03,5,32.28,27.9,10.76,23.4,9.03,19.18,10.76,296.988571,299.197143,89.55,18.744286,8.754286,306.314286,295.557143,300.935714,10.757143,0.150471,0.155729,0.151571,0.1926
iq,2006,49,2006-12-10,2,33.14,27.89,14.27,23.54,8.34,1.56,14.27,297.608571,298.202857,96.795714,19.425714,13.574286,302.657143,295.742857,299.2,6.914286,0.447083,0.4276,0.301514,0.340571
iq,2006,50,2006-12-17,0,32.55,28.4,22.54,23.7,8.8,0.0,22.54,297.351429,298.158571,95.875714,19.111429,9.0,302.271429,295.871429,299.071429,6.4,0.3785,0.414786,0.302033,0.349229
iq,2006,51,2006-12-24,1,32.15,28.4,15.93,23.5,8.8,0.0,15.93,296.725714,297.68,95.078571,18.358571,11.457143,302.257143,295.714286,298.985714,6.542857,0.32782,0.35295,0.26192,0.381467
iq,2006,52,2006-01-01,8,32.17,27.34,16.37,22.5,9.34,39.36,16.37,296.935714,298.181429,93.821429,18.584286,30.071429,303.271429,295.885714,299.578571,7.385714,0.3546,0.256333,0.21995,0.322517
iq,2007,1,2007-01-01,0,32.09,27.5,11.37,22.86,9.11,42.49,11.37,296.261429,297.67,93.412857,17.802857,10.757143,302.442857,295.085714,298.764286,7.357143,0.220117,0.1324,0.158957,0.190571
iq,2007,2,2007-01-08,14,30.97,26.96,5.29,23.09,7.74,8.79,5.29,296.388571,297.104286,96.238571,17.962857,20.655714,301.942857,295.214286,298.578571,6.728571,0.173286,0.237957,0.206933,0.1343
iq,2007,3,2007-01-15,6,32.87,27.81,18.13,23.04,9.9,25.43,18.13,296.388571,297.387143,94.647143,17.975714,7.457143,301.957143,294.914286,298.435714,7.042857,0.2719,0.2523,0.2938,0.209414
iq,2007,4,2007-01-22,10,31.74,27.31,13.64,23.04,8.17,21.46,13.64,297.025714,297.614286,96.997143,18.688571,25.855714,301.214286,295.685714,298.45,5.528571,0.193671,0.306857,0.139471,0.2619
iq,2007,5,2007-01-29,5,33.11,27.87,11.96,22.76,10.44,8.57,11.96,296.774286,298.144286,93.135714,18.414286,9.3,304.114286,295.114286,299.614286,9.0,0.174414,0.200314,0.1805,0.159071
iq,2007,6,2007-02-05,12,33.72,28.38,8.83,22.97,10.67,1.65,8.83,295.77,298.33,87.53,17.322857,1.671429,305.042857,294.328571,299.685714,10.714286,0.3175,0.442929,0.401486,0.328543
iq,2007,7,2007-02-12,9,35.04,28.66,2.03,22.21,12.74,8.76,2.03,294.15,299.171429,75.804286,15.685714,0.3,305.9,294.671429,300.285714,11.228571,0.2858,0.319571,0.2957,0.257029
iq,2007,8,2007-02-19,5,35.4,28.64,3.67,22.03,13.47,0.0,3.67,294.165714,300.565714,72.445714,15.918571,1.65,308.771429,295.585714,302.178571,13.185714,0.257014,0.237229,0.118233,0.179086
iq,2007,9,2007-02-26,11,35.39,28.8,7.94,21.59,13.2,4.04,7.94,294.29,299.058571,78.585714,16.02,5.047143,306.414286,294.857143,300.635714,11.557143,0.1735,0.165917,0.199633,0.1745
iq,2007,10,2007-03-05,2,31.6,27.4,16.72,22.1,10.14,36.14,16.72,296.317143,297.45,94.348571,17.911429,32.464286,302.4,295.028571,298.714286,7.371429,0.216,0.227529,0.2136,0.188914
iq,2007,11,2007-03-12,6,31.8,27.31,7.92,22.33,9.41,12.86,7.92,296.301429,296.951429,96.522857,17.881429,7.328571,301.157143,295.042857,298.1,6.114286,0.303317,0.292614,0.285033,0.257143
iq,2007,12,2007-03-19,7,32.87,27.27,21.48,21.95,11.17,44.28,21.48,295.89,297.684286,90.858571,17.47,8.457143,302.814286,294.642857,298.728571,8.171429,0.21324,0.221829,0.223129,0.264371
iq,2007,13,2007-03-26,6,33.03,27.67,13.31,22.89,9.96,7.59,13.31,296.56,297.835714,93.585714,18.214286,8.342857,303.271429,295.028571,299.15,8.242857,0.238671,0.259186,0.244743,0.216229
iq,2007,14,2007-04-02,5,32.6,27.23,13.86,22.73,8.84,13.47,13.86,296.921429,297.717143,95.82,18.594286,34.028571,302.114286,295.5,298.807143,6.614286,0.2381,0.2738,0.1912,0.274957
iq,2007,15,2007-04-09,9,32.79,27.44,14.13,22.73,8.91,20.5,14.13,296.688571,297.555714,95.527143,18.328571,21.081429,301.957143,295.228571,298.592857,6.728571,0.152517,0.157557,0.149486,0.229414
iq,2007,16,2007-04-16,5,32.57,27.4,13.37,22.7,9.48,23.0,13.37,296.014286,297.031429,94.721429,17.551429,6.635714,301.857143,294.328571,298.092857,7.528571,0.143086,0.274314,0.207157,0.168457
iq,2007,17,2007-04-23,8,30.1,26.33,22.55,22.81,7.49,26.1,22.55,296.502857,297.342857,95.525714,18.104286,8.9,301.928571,294.628571,298.278571,7.3,0.271371,0.3006,0.183657,0.203
iq,2007,18,2007-04-30,3,31.81,27.8,14.77,22.46,9.3,10.46,14.77,295.942857,297.225714,93.47,17.517143,6.748571,301.757143,294.385714,298.071429,7.371429,0.194714,0.173086,0.1541,0.295714
iq,2007,19,2007-05-07,4,32.49,28.0,12.74,23.23,8.87,8.17,12.74,295.994286,296.905714,95.037143,17.611429,8.014286,302.9,293.542857,298.221429,9.357143,0.158257,0.232271,0.162286,0.183071
iq,2007,20,2007-05-14,11,31.13,28.24,6.46,22.0,9.91,24.69,6.46,294.012857,295.595714,91.832857,15.648571,12.414286,300.657143,292.342857,296.5,8.314286,0.170186,0.229071,0.1714,0.162
iq,2007,21,2007-05-21,5,32.36,28.11,9.16,22.57,10.54,12.3,9.16,296.168571,297.232857,94.852857,17.718571,9.371429,303.185714,294.228571,298.707143,8.957143,0.364614,0.349686,0.256829,0.3299
iq,2007,22,2007-05-28,8,28.62,23.15,10.95,19.53,9.22,10.3,10.95,294.038571,296.178571,89.28,15.74,4.157143,302.285714,292.085714,297.185714,10.2,0.090057,0.064743,0.082229,0.111057
iq,2007,23,2007-06-04,4,30.01,26.5,5.59,20.93,9.7,1.34,5.59,295.23,296.861429,91.72,16.727143,4.782857,302.742857,293.742857,298.242857,9.0,0.2085,0.233857,0.25695,0.214883
iq,2007,24,2007-06-11,3,31.34,26.5,7.83,21.77,9.23,5.73,7.83,294.928571,296.65,91.458571,16.388571,4.414286,303.128571,293.214286,298.171429,9.914286,0.342071,0.301229,0.2853,0.340557
iq,2007,25,2007-06-18,1,30.06,26.07,11.26,22.07,7.63,12.84,11.26,294.971429,296.118571,94.065714,16.422857,10.042857,300.828571,293.942857,297.385714,6.885714,0.1667,0.1659,0.120786,0.172971
iq,2007,26,2007-06-25,2,30.72,26.52,1.63,21.65,8.38,1.7,1.63,295.178571,296.571429,92.671429,16.631429,3.257143,302.4,293.628571,298.014286,8.771429,0.153457,0.129257,0.174457,0.202214
iq,2007,27,2007-07-02,3,31.09,26.06,0.23,20.41,10.5,0.0,0.23,292.177143,296.828571,78.074286,13.804286,0.2,304.228571,292.0,298.114286,12.228571,0.181443,0.209943,0.269229,0.193457
iq,2007,28,2007-07-09,4,31.87,26.89,2.68,21.66,10.24,7.73,2.68,293.931429,297.385714,83.387143,15.415714,1.862857,304.442857,293.571429,299.007143,10.871429,0.321767,0.3513,0.2734,0.2545
iq,2007,29,2007-07-16,1,30.12,26.5,3.76,22.43,7.53,5.63,3.76,294.941429,296.058571,94.247143,16.391429,5.645714,300.614286,292.885714,296.75,7.728571,0.307557,0.364843,0.3397,0.364243
iq,2007,30,2007-07-23,8,31.83,26.99,3.99,21.29,9.09,0.14,3.99,294.345714,297.64,84.155714,15.845714,1.662857,305.257143,292.9,299.078571,12.357143,0.358971,0.4225,0.401757,0.296086
iq,2007,31,2007-07-30,5,28.6,23.19,10.13,18.39,10.16,7.99,10.13,293.0,296.724286,82.571429,14.718571,3.642857,303.685714,292.185714,297.935714,11.5,0.417229,0.489871,0.369929,0.366971
iq,2007,32,2007-08-06,3,32.44,26.7,5.11,20.64,11.44,4.33,5.11,292.708571,297.82,76.618571,14.337143,0.868571,305.728571,292.957143,299.342857,12.771429,0.278243,0.266957,0.236129,0.2923
iq,2007,33,2007-08-13,2,31.76,26.69,5.25,21.61,10.64,10.93,5.25,294.072857,298.091429,80.935714,15.565714,1.315714,303.8,294.085714,298.942857,9.714286,0.266667,0.196457,0.271933,0.243886
iq,2007,34,2007-08-20,7,32.46,27.07,1.29,21.46,10.74,3.16,1.29,294.195714,298.785714,79.334286,15.757143,1.771429,306.457143,294.885714,300.671429,11.571429,0.339371,0.368714,0.356971,0.329129
iq,2007,35,2007-08-27,1,32.97,26.9,4.32,21.09,12.03,0.0,4.32,293.124286,300.667143,67.757143,14.794286,1.828571,308.285714,294.9,301.592857,13.385714,0.278786,0.373743,0.246357,0.234986
iq,2007,36,2007-09-03,6,30.56,26.76,10.9,21.78,9.42,7.42,10.9,295.682857,297.098571,92.657143,17.182857,8.121429,302.3,294.414286,298.357143,7.885714,0.27955,0.328057,0.282686,0.327714
iq,2007,37,2007-09-10,7,32.04,26.79,7.12,21.66,10.41,21.56,7.12,295.162857,298.56,84.412857,16.65,3.742857,306.2,294.042857,300.121429,12.157143,0.288817,0.3393,0.288957,0.266071
